timestamp,route,success,latency,reward
2025-11-07 14:26:48,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.887
2025-11-07 14:26:48,L1_NodeD→L2_NodeA→L3_NodeD,1,0.0002,9.917
2025-11-07 14:26:48,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.86
2025-11-07 14:26:49,L1_NodeB→L2_NodeC→L3_NodeD,1,0.0003,9.805
2025-11-07 14:26:49,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.844
2025-11-07 14:26:50,L1_NodeD→L2_NodeC→L3_NodeB,1,0.0003,8.984
2025-11-07 14:26:50,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.819
2025-11-07 14:26:50,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.866
2025-11-07 14:26:51,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.335
2025-11-07 14:26:51,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,9.843
2025-11-07 14:26:51,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.815
2025-11-07 14:26:51,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.895
2025-11-07 14:26:51,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.892
2025-11-07 14:26:52,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.011
2025-11-07 14:26:52,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.858
2025-11-07 14:26:54,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,8.749
2025-11-07 14:26:54,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.921
2025-11-07 14:26:54,L1_NodeB→L2_NodeA→L3_NodeA,0,0.0001,-15.09
2025-11-07 14:26:54,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.878
2025-11-07 14:26:55,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,8.883
2025-11-07 14:26:56,L1_NodeB→L2_NodeD→L3_NodeB,0,0.0001,-16.235
2025-11-07 14:26:57,L1_NodeC→L2_NodeB→L3_NodeD,1,0.0003,9.818
2025-11-07 14:26:57,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.855
2025-11-07 14:26:57,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.479
2025-11-07 14:26:57,L1_NodeC→L2_NodeD→L3_NodeC,1,0.0003,9.882
2025-11-07 14:26:58,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0004,8.843
2025-11-07 14:27:01,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,7.816
2025-11-07 14:27:01,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.857
2025-11-07 14:27:02,L1_NodeB→L2_NodeB→L3_NodeD,1,0.0002,9.036
2025-11-07 14:27:03,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.236
2025-11-07 14:27:04,L1_NodeB→L2_NodeA→L3_NodeA,0,0.0001,-16.817
2025-11-07 14:27:05,L1_NodeC→L2_NodeB→L3_NodeB,1,0.0002,9.868
2025-11-07 14:27:05,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.93
2025-11-07 14:27:05,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.814
2025-11-07 14:27:05,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.857
2025-11-07 14:27:05,L1_NodeB→L2_NodeA→L3_NodeA,0,0.0,-15.069
2025-11-07 14:27:05,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.874
2025-11-07 14:27:07,L1_NodeD→L2_NodeB→L3_NodeC,0,0.0001,-16.896
2025-11-07 14:27:08,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.133
